dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018
2/1/2020,1,2,2020,0,0,Malaysia,MY,MYS,31528585
1/31/2020,31,1,2020,1,0,Malaysia,MY,MYS,31528585
1/30/2020,30,1,2020,0,0,Malaysia,MY,MYS,31528585
1/29/2020,29,1,2020,3,0,Malaysia,MY,MYS,31528585
1/28/2020,28,1,2020,0,0,Malaysia,MY,MYS,31528585
1/27/2020,27,1,2020,0,0,Malaysia,MY,MYS,31528585
1/26/2020,26,1,2020,1,0,Malaysia,MY,MYS,31528585
1/25/2020,25,1,2020,3,0,Malaysia,MY,MYS,31528585
1/24/2020,24,1,2020,0,0,Malaysia,MY,MYS,31528585
1/23/2020,23,1,2020,0,0,Malaysia,MY,MYS,31528585
1/22/2020,22,1,2020,0,0,Malaysia,MY,MYS,31528585
1/21/2020,21,1,2020,0,0,Malaysia,MY,MYS,31528585
1/20/2020,20,1,2020,0,0,Malaysia,MY,MYS,31528585
1/19/2020,19,1,2020,0,0,Malaysia,MY,MYS,31528585
1/18/2020,18,1,2020,0,0,Malaysia,MY,MYS,31528585
1/17/2020,17,1,2020,0,0,Malaysia,MY,MYS,31528585
1/16/2020,16,1,2020,0,0,Malaysia,MY,MYS,31528585
1/15/2020,15,1,2020,0,0,Malaysia,MY,MYS,31528585
1/14/2020,14,1,2020,0,0,Malaysia,MY,MYS,31528585
1/13/2020,13,1,2020,0,0,Malaysia,MY,MYS,31528585
1/12/2020,12,1,2020,0,0,Malaysia,MY,MYS,31528585
1/11/2020,11,1,2020,0,0,Malaysia,MY,MYS,31528585
1/10/2020,10,1,2020,0,0,Malaysia,MY,MYS,31528585
1/9/2020,9,1,2020,0,0,Malaysia,MY,MYS,31528585
1/8/2020,8,1,2020,0,0,Malaysia,MY,MYS,31528585
1/7/2020,7,1,2020,0,0,Malaysia,MY,MYS,31528585
1/6/2020,6,1,2020,0,0,Malaysia,MY,MYS,31528585
1/5/2020,5,1,2020,0,0,Malaysia,MY,MYS,31528585
1/4/2020,4,1,2020,0,0,Malaysia,MY,MYS,31528585
1/3/2020,3,1,2020,0,0,Malaysia,MY,MYS,31528585
1/2/2020,2,1,2020,0,0,Malaysia,MY,MYS,31528585
1/1/2020,1,1,2020,0,0,Malaysia,MY,MYS,31528585
12/31/2019,31,12,2019,0,0,Malaysia,MY,MYS,31528585
3/29/2020,29,3,2020,2,0,Maldives,MV,MDV,515696
3/28/2020,28,3,2020,1,0,Maldives,MV,MDV,515696
3/27/2020,27,3,2020,0,0,Maldives,MV,MDV,515696
3/26/2020,26,3,2020,0,0,Maldives,MV,MDV,515696
3/25/2020,25,3,2020,0,0,Maldives,MV,MDV,515696
3/24/2020,24,3,2020,0,0,Maldives,MV,MDV,515696
3/23/2020,23,3,2020,0,0,Maldives,MV,MDV,515696
3/22/2020,22,3,2020,0,0,Maldives,MV,MDV,515696
3/21/2020,21,3,2020,0,0,Maldives,MV,MDV,515696
3/20/2020,20,3,2020,0,0,Maldives,MV,MDV,515696
3/19/2020,19,3,2020,0,0,Maldives,MV,MDV,515696
3/18/2020,18,3,2020,0,0,Maldives,MV,MDV,515696
3/17/2020,17,3,2020,0,0,Maldives,MV,MDV,515696
3/16/2020,16,3,2020,4,0,Maldives,MV,MDV,515696
3/15/2020,15,3,2020,0,0,Maldives,MV,MDV,515696
3/14/2020,14,3,2020,1,0,Maldives,MV,MDV,515696
3/12/2020,12,3,2020,2,0,Maldives,MV,MDV,515696
3/11/2020,11,3,2020,2,0,Maldives,MV,MDV,515696
3/9/2020,9,3,2020,2,0,Maldives,MV,MDV,515696
3/8/2020,8,3,2020,2,0,Maldives,MV,MDV,515696
3/29/2020,29,3,2020,5,0,Mali,ML,MLI,19077690
3/28/2020,28,3,2020,0,0,Mali,ML,MLI,19077690
3/27/2020,27,3,2020,2,0,Mali,ML,MLI,19077690
3/26/2020,26,3,2020,2,0,Mali,ML,MLI,19077690
3/29/2020,29,3,2020,0,0,Malta,MT,MLT,483530
3/28/2020,28,3,2020,5,0,Malta,MT,MLT,483530
3/27/2020,27,3,2020,5,0,Malta,MT,MLT,483530
3/26/2020,26,3,2020,9,0,Malta,MT,MLT,483530
3/25/2020,25,3,2020,13,0,Malta,MT,MLT,483530
3/24/2020,24,3,2020,17,0,Malta,MT,MLT,483530
3/23/2020,23,3,2020,17,0,Malta,MT,MLT,483530
3/22/2020,22,3,2020,9,0,Malta,MT,MLT,483530
3/21/2020,21,3,2020,11,0,Malta,MT,MLT,483530
3/20/2020,20,3,2020,5,0,Malta,MT,MLT,483530
3/19/2020,19,3,2020,10,0,Malta,MT,MLT,483530
3/18/2020,18,3,2020,8,0,Malta,MT,MLT,483530
3/17/2020,17,3,2020,9,0,Malta,MT,MLT,483530
3/16/2020,16,3,2020,3,0,Malta,MT,MLT,483530
3/15/2020,15,3,2020,6,0,Malta,MT,MLT,483530
3/14/2020,14,3,2020,3,0,Malta,MT,MLT,483530
3/13/2020,13,3,2020,3,0,Malta,MT,MLT,483530
3/12/2020,12,3,2020,2,0,Malta,MT,MLT,483530
3/10/2020,10,3,2020,1,0,Malta,MT,MLT,483530
3/8/2020,8,3,2020,3,0,Malta,MT,MLT,483530
3/29/2020,29,3,2020,2,0,Mauritania,MR,MRT,4403319
3/28/2020,28,3,2020,0,0,Mauritania,MR,MRT,4403319
3/27/2020,27,3,2020,1,0,Mauritania,MR,MRT,4403319
3/26/2020,26,3,2020,0,0,Mauritania,MR,MRT,4403319
3/25/2020,25,3,2020,0,0,Mauritania,MR,MRT,4403319
3/24/2020,24,3,2020,0,0,Mauritania,MR,MRT,4403319
3/23/2020,23,3,2020,0,0,Mauritania,MR,MRT,4403319
3/22/2020,22,3,2020,0,0,Mauritania,MR,MRT,4403319
3/21/2020,21,3,2020,0,0,Mauritania,MR,MRT,4403319
3/20/2020,20,3,2020,1,0,Mauritania,MR,MRT,4403319
3/19/2020,19,3,2020,0,0,Mauritania,MR,MRT,4403319
3/18/2020,18,3,2020,0,0,Mauritania,MR,MRT,4403319
3/17/2020,17,3,2020,0,0,Mauritania,MR,MRT,4403319
3/16/2020,16,3,2020,0,0,Mauritania,MR,MRT,4403319
3/15/2020,15,3,2020,1,0,Mauritania,MR,MRT,4403319
3/29/2020,29,3,2020,8,0,Mauritius,MU,MUS,1265303
3/28/2020,28,3,2020,13,0,Mauritius,MU,MUS,1265303
3/27/2020,27,3,2020,33,0,Mauritius,MU,MUS,1265303
3/26/2020,26,3,2020,6,0,Mauritius,MU,MUS,1265303
3/25/2020,25,3,2020,6,0,Mauritius,MU,MUS,1265303
3/24/2020,24,3,2020,8,0,Mauritius,MU,MUS,1265303
3/23/2020,23,3,2020,14,1,Mauritius,MU,MUS,1265303
3/22/2020,22,3,2020,2,1,Mauritius,MU,MUS,1265303
3/21/2020,21,3,2020,9,0,Mauritius,MU,MUS,1265303
3/20/2020,20,3,2020,3,0,Mauritius,MU,MUS,1265303
3/29/2020,29,3,2020,131,4,Mexico,MX,MEX,126190788
3/28/2020,28,3,2020,132,4,Mexico,MX,MEX,126190788
3/27/2020,27,3,2020,110,3,Mexico,MX,MEX,126190788
3/26/2020,26,3,2020,70,0,Mexico,MX,MEX,126190788
3/25/2020,25,3,2020,38,1,Mexico,MX,MEX,126190788
3/24/2020,24,3,2020,51,2,Mexico,MX,MEX,126190788
3/23/2020,23,3,2020,65,0,Mexico,MX,MEX,126190788
3/22/2020,22,3,2020,48,0,Mexico,MX,MEX,126190788
3/21/2020,21,3,2020,39,2,Mexico,MX,MEX,126190788
3/20/2020,20,3,2020,46,0,Mexico,MX,MEX,126190788
3/19/2020,19,3,2020,25,0,Mexico,MX,MEX,126190788
3/18/2020,18,3,2020,11,0,Mexico,MX,MEX,126190788
3/17/2020,17,3,2020,29,0,Mexico,MX,MEX,126190788
3/16/2020,16,3,2020,12,0,Mexico,MX,MEX,126190788
3/15/2020,15,3,2020,15,0,Mexico,MX,MEX,126190788
3/14/2020,14,3,2020,10,0,Mexico,MX,MEX,126190788
3/13/2020,13,3,2020,5,0,Mexico,MX,MEX,126190788
3/12/2020,12,3,2020,4,0,Mexico,MX,MEX,126190788
3/9/2020,9,3,2020,2,0,Mexico,MX,MEX,126190788
3/2/2020,2,3,2020,1,0,Mexico,MX,MEX,126190788
3/1/2020,1,3,2020,2,0,Mexico,MX,MEX,126190788
2/29/2020,29,2,2020,2,0,Mexico,MX,MEX,126190788
2/28/2020,28,2,2020,0,0,Mexico,MX,MEX,126190788
2/27/2020,27,2,2020,0,0,Mexico,MX,MEX,126190788
2/26/2020,26,2,2020,0,0,Mexico,MX,MEX,126190788
2/25/2020,25,2,2020,0,0,Mexico,MX,MEX,126190788
2/24/2020,24,2,2020,0,0,Mexico,MX,MEX,126190788
2/23/2020,23,2,2020,0,0,Mexico,MX,MEX,126190788
2/22/2020,22,2,2020,0,0,Mexico,MX,MEX,126190788
2/21/2020,21,2,2020,0,0,Mexico,MX,MEX,126190788
2/20/2020,20,2,2020,0,0,Mexico,MX,MEX,126190788
2/19/2020,19,2,2020,0,0,Mexico,MX,MEX,126190788
2/18/2020,18,2,2020,0,0,Mexico,MX,MEX,126190788
2/17/2020,17,2,2020,0,0,Mexico,MX,MEX,126190788
2/16/2020,16,2,2020,0,0,Mexico,MX,MEX,126190788
2/15/2020,15,2,2020,0,0,Mexico,MX,MEX,126190788
2/14/2020,14,2,2020,0,0,Mexico,MX,MEX,126190788
2/13/2020,13,2,2020,0,0,Mexico,MX,MEX,126190788
2/12/2020,12,2,2020,0,0,Mexico,MX,MEX,126190788
2/11/2020,11,2,2020,0,0,Mexico,MX,MEX,126190788
2/10/2020,10,2,2020,0,0,Mexico,MX,MEX,126190788
2/9/2020,9,2,2020,0,0,Mexico,MX,MEX,126190788
2/8/2020,8,2,2020,0,0,Mexico,MX,MEX,126190788
2/7/2020,7,2,2020,0,0,Mexico,MX,MEX,126190788
2/6/2020,6,2,2020,0,0,Mexico,MX,MEX,126190788
2/5/2020,5,2,2020,0,0,Mexico,MX,MEX,126190788
2/4/2020,4,2,2020,0,0,Mexico,MX,MEX,126190788
2/3/2020,3,2,2020,0,0,Mexico,MX,MEX,126190788
2/2/2020,2,2,2020,0,0,Mexico,MX,MEX,126190788
2/1/2020,1,2,2020,0,0,Mexico,MX,MEX,126190788
1/31/2020,31,1,2020,0,0,Mexico,MX,MEX,126190788
1/30/2020,30,1,2020,0,0,Mexico,MX,MEX,126190788
1/29/2020,29,1,2020,0,0,Mexico,MX,MEX,126190788
1/28/2020,28,1,2020,0,0,Mexico,MX,MEX,126190788
1/27/2020,27,1,2020,0,0,Mexico,MX,MEX,126190788
1/26/2020,26,1,2020,0,0,Mexico,MX,MEX,126190788
1/25/2020,25,1,2020,0,0,Mexico,MX,MEX,126190788
1/24/2020,24,1,2020,0,0,Mexico,MX,MEX,126190788
1/23/2020,23,1,2020,0,0,Mexico,MX,MEX,126190788
1/22/2020,22,1,2020,0,0,Mexico,MX,MEX,126190788
1/21/2020,21,1,2020,0,0,Mexico,MX,MEX,126190788
1/20/2020,20,1,2020,0,0,Mexico,MX,MEX,126190788
1/19/2020,19,1,2020,0,0,Mexico,MX,MEX,126190788
1/18/2020,18,1,2020,0,0,Mexico,MX,MEX,126190788
1/17/2020,17,1,2020,0,0,Mexico,MX,MEX,126190788
1/16/2020,16,1,2020,0,0,Mexico,MX,MEX,126190788
1/15/2020,15,1,2020,0,0,Mexico,MX,MEX,126190788
1/14/2020,14,1,2020,0,0,Mexico,MX,MEX,126190788
1/13/2020,13,1,2020,0,0,Mexico,MX,MEX,126190788
1/12/2020,12,1,2020,0,0,Mexico,MX,MEX,126190788
1/11/2020,11,1,2020,0,0,Mexico,MX,MEX,126190788
1/10/2020,10,1,2020,0,0,Mexico,MX,MEX,126190788
1/9/2020,9,1,2020,0,0,Mexico,MX,MEX,126190788
1/8/2020,8,1,2020,0,0,Mexico,MX,MEX,126190788
1/7/2020,7,1,2020,0,0,Mexico,MX,MEX,126190788
1/6/2020,6,1,2020,0,0,Mexico,MX,MEX,126190788
1/5/2020,5,1,2020,0,0,Mexico,MX,MEX,126190788
1/4/2020,4,1,2020,0,0,Mexico,MX,MEX,126190788
1/3/2020,3,1,2020,0,0,Mexico,MX,MEX,126190788
1/2/2020,2,1,2020,0,0,Mexico,MX,MEX,126190788
1/1/2020,1,1,2020,0,0,Mexico,MX,MEX,126190788
12/31/2019,31,12,2019,0,0,Mexico,MX,MEX,126190788
3/29/2020,29,3,2020,32,0,Moldova,MD,MDA,3545883
3/28/2020,28,3,2020,22,1,Moldova,MD,MDA,3545883
3/27/2020,27,3,2020,28,0,Moldova,MD,MDA,3545883
3/26/2020,26,3,2020,24,0,Moldova,MD,MDA,3545883
3/25/2020,25,3,2020,16,0,Moldova,MD,MDA,3545883
3/24/2020,24,3,2020,15,0,Moldova,MD,MDA,3545883
3/23/2020,23,3,2020,14,0,Moldova,MD,MDA,3545883
3/22/2020,22,3,2020,14,0,Moldova,MD,MDA,3545883
3/21/2020,21,3,2020,17,0,Moldova,MD,MDA,3545883
3/20/2020,20,3,2020,13,0,Moldova,MD,MDA,3545883
3/19/2020,19,3,2020,6,1,Moldova,MD,MDA,3545883
3/18/2020,18,3,2020,1,0,Moldova,MD,MDA,3545883
3/17/2020,17,3,2020,6,0,Moldova,MD,MDA,3545883
3/16/2020,16,3,2020,3,0,Moldova,MD,MDA,3545883
3/15/2020,15,3,2020,12,0,Moldova,MD,MDA,3545883
3/14/2020,14,3,2020,2,0,Moldova,MD,MDA,3545883
3/13/2020,13,3,2020,2,0,Moldova,MD,MDA,3545883
3/12/2020,12,3,2020,1,0,Moldova,MD,MDA,3545883
3/11/2020,11,3,2020,2,0,Moldova,MD,MDA,3545883
3/8/2020,8,3,2020,1,0,Moldova,MD,MDA,3545883
3/29/2020,29,3,2020,1,0,Monaco,MC,MCO,38682
3/28/2020,28,3,2020,9,0,Monaco,MC,MCO,38682
3/27/2020,27,3,2020,2,0,Monaco,MC,MCO,38682
3/26/2020,26,3,2020,4,0,Monaco,MC,MCO,38682
3/25/2020,25,3,2020,4,0,Monaco,MC,MCO,38682
3/24/2020,24,3,2020,0,0,Monaco,MC,MCO,38682
3/23/2020,23,3,2020,5,0,Monaco,MC,MCO,38682
3/22/2020,22,3,2020,6,0,Monaco,MC,MCO,38682
3/21/2020,21,3,2020,1,0,Monaco,MC,MCO,38682
3/20/2020,20,3,2020,2,0,Monaco,MC,MCO,38682
3/19/2020,19,3,2020,0,0,Monaco,MC,MCO,38682
3/18/2020,18,3,2020,0,0,Monaco,MC,MCO,38682
3/17/2020,17,3,2020,2,0,Monaco,MC,MCO,38682
3/16/2020,16,3,2020,4,0,Monaco,MC,MCO,38682
3/15/2020,15,3,2020,2,0,Monaco,MC,MCO,38682
3/2/2020,2,3,2020,0,0,Monaco,MC,MCO,38682
3/1/2020,1,3,2020,0,0,Monaco,MC,MCO,38682
2/29/2020,29,2,2020,1,0,Monaco,MC,MCO,38682
2/28/2020,28,2,2020,0,0,Monaco,MC,MCO,38682
2/27/2020,27,2,2020,0,0,Monaco,MC,MCO,38682
2/26/2020,26,2,2020,0,0,Monaco,MC,MCO,38682
2/25/2020,25,2,2020,0,0,Monaco,MC,MCO,38682
2/24/2020,24,2,2020,0,0,Monaco,MC,MCO,38682
2/23/2020,23,2,2020,0,0,Monaco,MC,MCO,38682
2/22/2020,22,2,2020,0,0,Monaco,MC,MCO,38682
2/21/2020,21,2,2020,0,0,Monaco,MC,MCO,38682
2/20/2020,20,2,2020,0,0,Monaco,MC,MCO,38682
2/19/2020,19,2,2020,0,0,Monaco,MC,MCO,38682
2/18/2020,18,2,2020,0,0,Monaco,MC,MCO,38682
2/17/2020,17,2,2020,0,0,Monaco,MC,MCO,38682
2/16/2020,16,2,2020,0,0,Monaco,MC,MCO,38682
2/15/2020,15,2,2020,0,0,Monaco,MC,MCO,38682
2/14/2020,14,2,2020,0,0,Monaco,MC,MCO,38682
2/13/2020,13,2,2020,0,0,Monaco,MC,MCO,38682
2/12/2020,12,2,2020,0,0,Monaco,MC,MCO,38682
2/11/2020,11,2,2020,0,0,Monaco,MC,MCO,38682
2/10/2020,10,2,2020,0,0,Monaco,MC,MCO,38682
2/9/2020,9,2,2020,0,0,Monaco,MC,MCO,38682
2/8/2020,8,2,2020,0,0,Monaco,MC,MCO,38682
2/7/2020,7,2,2020,0,0,Monaco,MC,MCO,38682
2/6/2020,6,2,2020,0,0,Monaco,MC,MCO,38682
2/5/2020,5,2,2020,0,0,Monaco,MC,MCO,38682
2/4/2020,4,2,2020,0,0,Monaco,MC,MCO,38682
2/3/2020,3,2,2020,0,0,Monaco,MC,MCO,38682
2/2/2020,2,2,2020,0,0,Monaco,MC,MCO,38682
2/1/2020,1,2,2020,0,0,Monaco,MC,MCO,38682
1/31/2020,31,1,2020,0,0,Monaco,MC,MCO,38682
1/30/2020,30,1,2020,0,0,Monaco,MC,MCO,38682
1/29/2020,29,1,2020,0,0,Monaco,MC,MCO,38682
1/28/2020,28,1,2020,0,0,Monaco,MC,MCO,38682
1/27/2020,27,1,2020,0,0,Monaco,MC,MCO,38682
1/26/2020,26,1,2020,0,0,Monaco,MC,MCO,38682
1/25/2020,25,1,2020,0,0,Monaco,MC,MCO,38682
1/24/2020,24,1,2020,0,0,Monaco,MC,MCO,38682
1/23/2020,23,1,2020,0,0,Monaco,MC,MCO,38682
1/22/2020,22,1,2020,0,0,Monaco,MC,MCO,38682
1/21/2020,21,1,2020,0,0,Monaco,MC,MCO,38682
1/20/2020,20,1,2020,0,0,Monaco,MC,MCO,38682
1/19/2020,19,1,2020,0,0,Monaco,MC,MCO,38682
1/18/2020,18,1,2020,0,0,Monaco,MC,MCO,38682
1/17/2020,17,1,2020,0,0,Monaco,MC,MCO,38682
1/16/2020,16,1,2020,0,0,Monaco,MC,MCO,38682
1/15/2020,15,1,2020,0,0,Monaco,MC,MCO,38682
1/14/2020,14,1,2020,0,0,Monaco,MC,MCO,38682
1/13/2020,13,1,2020,0,0,Monaco,MC,MCO,38682
1/12/2020,12,1,2020,0,0,Monaco,MC,MCO,38682
1/11/2020,11,1,2020,0,0,Monaco,MC,MCO,38682
1/10/2020,10,1,2020,0,0,Monaco,MC,MCO,38682
1/9/2020,9,1,2020,0,0,Monaco,MC,MCO,38682
1/8/2020,8,1,2020,0,0,Monaco,MC,MCO,38682
1/7/2020,7,1,2020,0,0,Monaco,MC,MCO,38682
1/6/2020,6,1,2020,0,0,Monaco,MC,MCO,38682
1/5/2020,5,1,2020,0,0,Monaco,MC,MCO,38682
1/4/2020,4,1,2020,0,0,Monaco,MC,MCO,38682
1/3/2020,3,1,2020,0,0,Monaco,MC,MCO,38682
1/2/2020,2,1,2020,0,0,Monaco,MC,MCO,38682
1/1/2020,1,1,2020,0,0,Monaco,MC,MCO,38682
12/31/2019,31,12,2019,0,0,Monaco,MC,MCO,38682
3/29/2020,29,3,2020,1,0,Mongolia,MN,MNG,3170208
3/28/2020,28,3,2020,0,0,Mongolia,MN,MNG,3170208
3/27/2020,27,3,2020,1,0,Mongolia,MN,MNG,3170208
3/26/2020,26,3,2020,0,0,Mongolia,MN,MNG,3170208
3/25/2020,25,3,2020,0,0,Mongolia,MN,MNG,3170208
3/24/2020,24,3,2020,0,0,Mongolia,MN,MNG,3170208
3/23/2020,23,3,2020,0,0,Mongolia,MN,MNG,3170208
3/22/2020,22,3,2020,4,0,Mongolia,MN,MNG,3170208
3/21/2020,21,3,2020,1,0,Mongolia,MN,MNG,3170208
3/20/2020,20,3,2020,0,0,Mongolia,MN,MNG,3170208
3/19/2020,19,3,2020,1,0,Mongolia,MN,MNG,3170208
3/18/2020,18,3,2020,3,0,Mongolia,MN,MNG,3170208
3/15/2020,15,3,2020,0,0,Mongolia,MN,MNG,3170208
3/10/2020,10,3,2020,1,0,Mongolia,MN,MNG,3170208
3/29/2020,29,3,2020,9,0,Montenegro,ME,MNE,622345
3/28/2020,28,3,2020,8,0,Montenegro,ME,MNE,622345
3/27/2020,27,3,2020,14,1,Montenegro,ME,MNE,622345
3/26/2020,26,3,2020,6,0,Montenegro,ME,MNE,622345
3/25/2020,25,3,2020,20,0,Montenegro,ME,MNE,622345
3/24/2020,24,3,2020,6,0,Montenegro,ME,MNE,622345
3/23/2020,23,3,2020,7,0,Montenegro,ME,MNE,622345
3/22/2020,22,3,2020,0,0,Montenegro,ME,MNE,622345
3/21/2020,21,3,2020,1,0,Montenegro,ME,MNE,622345
3/20/2020,20,3,2020,5,0,Montenegro,ME,MNE,622345
3/19/2020,19,3,2020,6,0,Montenegro,ME,MNE,622345
3/18/2020,18,3,2020,2,0,Montenegro,ME,MNE,622345
3/29/2020,29,3,2020,0,0,Montserrat,MS,MSR,5900
3/28/2020,28,3,2020,0,0,Montserrat,MS,MSR,5900
3/27/2020,27,3,2020,4,0,Montserrat,MS,MSR,5900
3/26/2020,26,3,2020,0,0,Montserrat,MS,MSR,5900
3/25/2020,25,3,2020,0,0,Montserrat,MS,MSR,5900
3/24/2020,24,3,2020,0,0,Montserrat,MS,MSR,5900
3/23/2020,23,3,2020,0,0,Montserrat,MS,MSR,5900
3/22/2020,22,3,2020,0,0,Montserrat,MS,MSR,5900
3/21/2020,21,3,2020,1,0,Montserrat,MS,MSR,5900
3/29/2020,29,3,2020,13,0,Morocco,MA,MAR,36029138
3/28/2020,28,3,2020,70,13,Morocco,MA,MAR,36029138
3/27/2020,27,3,2020,50,4,Morocco,MA,MAR,36029138
3/26/2020,26,3,2020,55,1,Morocco,MA,MAR,36029138
3/25/2020,25,3,2020,36,1,Morocco,MA,MAR,36029138
3/24/2020,24,3,2020,19,0,Morocco,MA,MAR,36029138
3/23/2020,23,3,2020,19,1,Morocco,MA,MAR,36029138
3/22/2020,22,3,2020,10,0,Morocco,MA,MAR,36029138
3/21/2020,21,3,2020,23,1,Morocco,MA,MAR,36029138
3/20/2020,20,3,2020,9,0,Morocco,MA,MAR,36029138
3/19/2020,19,3,2020,10,0,Morocco,MA,MAR,36029138
3/18/2020,18,3,2020,7,1,Morocco,MA,MAR,36029138
3/17/2020,17,3,2020,9,0,Morocco,MA,MAR,36029138
3/16/2020,16,3,2020,10,0,Morocco,MA,MAR,36029138
3/15/2020,15,3,2020,11,0,Morocco,MA,MAR,36029138
3/14/2020,14,3,2020,1,0,Morocco,MA,MAR,36029138
3/13/2020,13,3,2020,1,0,Morocco,MA,MAR,36029138
3/12/2020,12,3,2020,3,1,Morocco,MA,MAR,36029138
3/6/2020,6,3,2020,1,0,Morocco,MA,MAR,36029138
3/3/2020,3,3,2020,1,0,Morocco,MA,MAR,36029138
3/29/2020,29,3,2020,1,0,Mozambique,MZ,MOZ,29495962
3/28/2020,28,3,2020,0,0,Mozambique,MZ,MOZ,29495962
3/27/2020,27,3,2020,2,0,Mozambique,MZ,MOZ,29495962
3/26/2020,26,3,2020,4,0,Mozambique,MZ,MOZ,29495962
3/25/2020,25,3,2020,0,0,Mozambique,MZ,MOZ,29495962
3/24/2020,24,3,2020,0,0,Mozambique,MZ,MOZ,29495962
3/23/2020,23,3,2020,1,0,Mozambique,MZ,MOZ,29495962
3/29/2020,29,3,2020,3,0,Myanmar,MM,MMR,53708395
3/28/2020,28,3,2020,0,0,Myanmar,MM,MMR,53708395
3/27/2020,27,3,2020,2,0,Myanmar,MM,MMR,53708395
3/26/2020,26,3,2020,0,0,Myanmar,MM,MMR,53708395
3/25/2020,25,3,2020,1,0,Myanmar,MM,MMR,53708395
3/24/2020,24,3,2020,2,0,Myanmar,MM,MMR,53708395
3/17/2020,17,3,2020,0,0,Myanmar,MM,MMR,53708395
3/29/2020,29,3,2020,0,0,Namibia,NA,NAM,2448255
3/28/2020,28,3,2020,0,0,Namibia,NA,NAM,2448255
3/27/2020,27,3,2020,4,0,Namibia,NA,NAM,2448255
3/26/2020,26,3,2020,1,0,Namibia,NA,NAM,2448255
3/25/2020,25,3,2020,0,0,Namibia,NA,NAM,2448255
3/24/2020,24,3,2020,0,0,Namibia,NA,NAM,2448255
3/23/2020,23,3,2020,0,0,Namibia,NA,NAM,2448255
3/22/2020,22,3,2020,0,0,Namibia,NA,NAM,2448255
3/21/2020,21,3,2020,1,0,Namibia,NA,NAM,2448255
3/20/2020,20,3,2020,0,0,Namibia,NA,NAM,2448255
3/19/2020,19,3,2020,0,0,Namibia,NA,NAM,2448255
3/18/2020,18,3,2020,0,0,Namibia,NA,NAM,2448255
3/17/2020,17,3,2020,0,0,Namibia,NA,NAM,2448255
3/16/2020,16,3,2020,0,0,Namibia,NA,NAM,2448255
3/15/2020,15,3,2020,2,0,Namibia,NA,NAM,2448255
3/29/2020,29,3,2020,2,0,Nepal,NP,NPL,28087871
3/28/2020,28,3,2020,0,0,Nepal,NP,NPL,28087871
3/27/2020,27,3,2020,0,0,Nepal,NP,NPL,28087871
3/26/2020,26,3,2020,0,0,Nepal,NP,NPL,28087871
3/25/2020,25,3,2020,1,0,Nepal,NP,NPL,28087871
3/24/2020,24,3,2020,1,0,Nepal,NP,NPL,28087871
3/23/2020,23,3,2020,0,0,Nepal,NP,NPL,28087871
3/22/2020,22,3,2020,0,0,Nepal,NP,NPL,28087871
3/21/2020,21,3,2020,0,0,Nepal,NP,NPL,28087871
3/20/2020,20,3,2020,0,0,Nepal,NP,NPL,28087871
3/19/2020,19,3,2020,0,0,Nepal,NP,NPL,28087871
3/18/2020,18,3,2020,0,0,Nepal,NP,NPL,28087871
3/17/2020,17,3,2020,0,0,Nepal,NP,NPL,28087871
3/15/2020,15,3,2020,0,0,Nepal,NP,NPL,28087871
3/2/2020,2,3,2020,0,0,Nepal,NP,NPL,28087871
3/1/2020,1,3,2020,0,0,Nepal,NP,NPL,28087871
2/29/2020,29,2,2020,0,0,Nepal,NP,NPL,28087871
2/28/2020,28,2,2020,0,0,Nepal,NP,NPL,28087871
2/27/2020,27,2,2020,0,0,Nepal,NP,NPL,28087871
2/26/2020,26,2,2020,0,0,Nepal,NP,NPL,28087871
2/25/2020,25,2,2020,0,0,Nepal,NP,NPL,28087871
2/24/2020,24,2,2020,0,0,Nepal,NP,NPL,28087871
2/23/2020,23,2,2020,0,0,Nepal,NP,NPL,28087871
2/22/2020,22,2,2020,0,0,Nepal,NP,NPL,28087871
2/21/2020,21,2,2020,0,0,Nepal,NP,NPL,28087871
2/20/2020,20,2,2020,0,0,Nepal,NP,NPL,28087871
2/19/2020,19,2,2020,0,0,Nepal,NP,NPL,28087871
2/18/2020,18,2,2020,0,0,Nepal,NP,NPL,28087871
2/17/2020,17,2,2020,0,0,Nepal,NP,NPL,28087871
2/16/2020,16,2,2020,0,0,Nepal,NP,NPL,28087871
2/15/2020,15,2,2020,0,0,Nepal,NP,NPL,28087871
2/14/2020,14,2,2020,0,0,Nepal,NP,NPL,28087871
2/13/2020,13,2,2020,0,0,Nepal,NP,NPL,28087871
2/12/2020,12,2,2020,0,0,Nepal,NP,NPL,28087871
2/11/2020,11,2,2020,0,0,Nepal,NP,NPL,28087871
2/10/2020,10,2,2020,0,0,Nepal,NP,NPL,28087871
2/9/2020,9,2,2020,0,0,Nepal,NP,NPL,28087871
2/8/2020,8,2,2020,0,0,Nepal,NP,NPL,28087871
2/7/2020,7,2,2020,0,0,Nepal,NP,NPL,28087871
2/6/2020,6,2,2020,0,0,Nepal,NP,NPL,28087871
2/5/2020,5,2,2020,0,0,Nepal,NP,NPL,28087871
2/4/2020,4,2,2020,0,0,Nepal,NP,NPL,28087871
2/3/2020,3,2,2020,0,0,Nepal,NP,NPL,28087871
2/2/2020,2,2,2020,0,0,Nepal,NP,NPL,28087871
2/1/2020,1,2,2020,0,0,Nepal,NP,NPL,28087871
