state_name,is_state,year,gender,caste,convicts,under_trial,detenues,others
Sikkim,1,2005,Male,OBC,50,69,0,0
Sikkim,1,2005,Male,Others,8,25,0,0
Sikkim,1,2006,Male,SC,4,21,0,0
Sikkim,1,2006,Male,ST,29,40,0,0
Sikkim,1,2006,Male,OBC,36,53,0,0
Sikkim,1,2006,Male,Others,21,18,0,0
Sikkim,1,2007,Male,SC,5,15,0,0
Sikkim,1,2007,Male,ST,10,22,0,0
Sikkim,1,2007,Male,OBC,42,53,0,0
Sikkim,1,2007,Male,Others,24,51,0,0
Sikkim,1,2008,Male,SC,4,16,0,0
Sikkim,1,2008,Male,ST,19,70,0,0
Sikkim,1,2008,Male,OBC,33,69,0,0
Sikkim,1,2008,Male,Others,11,29,0,0
Sikkim,1,2009,Male,SC,1,11,0,0
Sikkim,1,2009,Male,ST,23,49,0,0
Sikkim,1,2009,Male,OBC,37,34,0,0
Sikkim,1,2009,Male,Others,7,24,0,0
Sikkim,1,2010,Male,SC,3,11,0,0
Sikkim,1,2010,Male,ST,28,32,0,0
Sikkim,1,2010,Male,OBC,31,53,0,0
Sikkim,1,2010,Male,Others,12,30,0,0
Sikkim,1,2011,Male,SC,0,17,0,0
Sikkim,1,2011,Male,ST,28,41,0,0
Sikkim,1,2011,Male,OBC,40,43,0,0
Sikkim,1,2011,Male,Others,1,18,0,0
Sikkim,1,2012,Male,SC,5,24,0,0
Sikkim,1,2012,Male,ST,27,41,0,0
Sikkim,1,2012,Male,OBC,41,52,0,0
Sikkim,1,2012,Male,Others,14,26,0,0
Tamil Nadu,1,2001,Male,SC,1801,1023,480,3672
Tamil Nadu,1,2001,Male,ST,272,116,76,556
Tamil Nadu,1,2001,Male,OBC,1715,568,286,6039
Tamil Nadu,1,2001,Male,Others,910,517,172,1097
Tamil Nadu,1,2002,Male,SC,1940,1041,848,4279
Tamil Nadu,1,2002,Male,ST,537,180,258,951
Tamil Nadu,1,2002,Male,OBC,2069,891,502,4276
Tamil Nadu,1,2002,Male,Others,856,396,108,974
Tamil Nadu,1,2003,Male,SC,1894,1617,680,4220
Tamil Nadu,1,2003,Male,ST,647,379,119,1234
Tamil Nadu,1,2003,Male,OBC,2116,217,102,3728
Tamil Nadu,1,2003,Male,Others,1312,802,102,1628
Tamil Nadu,1,2004,Male,SC,1914,1817,317,3318
Tamil Nadu,1,2004,Male,ST,667,471,147,1171
Tamil Nadu,1,2004,Male,OBC,2172,228,87,2718
Tamil Nadu,1,2004,Male,Others,1849,343,42,2011
Tamil Nadu,1,2005,Male,SC,2780,1451,422,4638
Tamil Nadu,1,2005,Male,ST,602,280,98,551
Tamil Nadu,1,2005,Male,OBC,3623,1152,236,2843
Tamil Nadu,1,2005,Male,Others,212,65,31,88
Tamil Nadu,1,2006,Male,SC,2616,1582,316,3868
Tamil Nadu,1,2006,Male,ST,477,197,96,565
Tamil Nadu,1,2006,Male,OBC,3214,995,183,2716
Tamil Nadu,1,2006,Male,Others,202,61,27,87
Tamil Nadu,1,2007,Male,SC,2402,3486,288,0
Tamil Nadu,1,2007,Male,ST,1011,1131,71,1
Tamil Nadu,1,2007,Male,OBC,2087,3218,247,7
Tamil Nadu,1,2007,Male,Others,690,713,32,0
Tamil Nadu,1,2008,Male,SC,2113,2285,329,0
Tamil Nadu,1,2008,Male,ST,297,773,149,0
Tamil Nadu,1,2008,Male,OBC,2476,5576,471,4
Tamil Nadu,1,2008,Male,Others,359,247,54,0
Tamil Nadu,1,2009,Male,SC,2066,2773,234,0
Tamil Nadu,1,2009,Male,ST,294,789,78,0
Tamil Nadu,1,2009,Male,OBC,2477,3672,445,4
Tamil Nadu,1,2009,Male,Others,346,350,62,0
Tamil Nadu,1,2010,Male,SC,1514,2661,253,3
Tamil Nadu,1,2010,Male,ST,177,336,78,0
Tamil Nadu,1,2010,Male,OBC,3034,3271,431,0
Tamil Nadu,1,2010,Male,Others,440,886,48,0
Tamil Nadu,1,2011,Male,SC,1539,2529,362,0
Tamil Nadu,1,2011,Male,ST,176,732,32,0
Tamil Nadu,1,2011,Male,OBC,2755,3140,551,4
Tamil Nadu,1,2011,Male,Others,555,707,17,0
Tamil Nadu,1,2012,Male,SC,1662,3192,195,0
Tamil Nadu,1,2012,Male,ST,314,859,36,0
Tamil Nadu,1,2012,Male,OBC,1877,2722,204,0
Tamil Nadu,1,2012,Male,Others,657,663,67,0
Tripura,1,2001,Male,SC,102,106,1,0
Tripura,1,2001,Male,ST,118,210,0,0
Tripura,1,2001,Male,OBC,61,215,1,0
Tripura,1,2001,Male,Others,77,133,0,0
Tripura,1,2002,Male,SC,162,96,1,0
Tripura,1,2002,Male,ST,158,170,1,0
Tripura,1,2002,Male,OBC,74,160,0,0
Tripura,1,2002,Male,Others,88,117,0,0
Tripura,1,2003,Male,SC,91,131,0,0
Tripura,1,2003,Male,ST,112,478,2,1
Tripura,1,2003,Male,OBC,49,120,0,0
Tripura,1,2003,Male,Others,241,158,0,0
Tripura,1,2004,Male,SC,103,130,0,2
Tripura,1,2004,Male,ST,157,335,0,1
Tripura,1,2004,Male,OBC,108,58,0,0
Tripura,1,2004,Male,Others,172,175,0,0
Tripura,1,2005,Male,SC,168,168,0,0
Tripura,1,2005,Male,ST,192,197,0,1
Tripura,1,2005,Male,OBC,124,98,0,0
Tripura,1,2005,Male,Others,253,172,1,0
Tripura,1,2006,Male,SC,128,105,0,0
Tripura,1,2006,Male,ST,214,195,0,0
Tripura,1,2006,Male,OBC,99,74,0,0
Tripura,1,2006,Male,Others,330,192,0,0
Tripura,1,2007,Male,SC,180,82,0,0
Tripura,1,2007,Male,ST,239,184,0,0
Tripura,1,2007,Male,OBC,118,54,1,0
Tripura,1,2007,Male,Others,253,169,0,0
Tripura,1,2008,Male,SC,154,98,0,0
Tripura,1,2008,Male,ST,303,164,0,0
Tripura,1,2008,Male,OBC,123,45,0,0
Tripura,1,2008,Male,Others,228,136,0,0
Tripura,1,2009,Male,SC,186,112,0,0
Tripura,1,2009,Male,ST,183,65,0,0
Tripura,1,2009,Male,OBC,80,20,0,0
Tripura,1,2009,Male,Others,190,122,0,0
Tripura,1,2010,Male,SC,122,46,0,0
Tripura,1,2010,Male,ST,168,86,0,0
Tripura,1,2010,Male,OBC,83,40,0,0
Tripura,1,2010,Male,Others,218,166,0,0
Tripura,1,2011,Male,SC,116,47,0,0
Tripura,1,2011,Male,ST,147,75,0,0
Tripura,1,2011,Male,OBC,98,30,0,0
Tripura,1,2011,Male,Others,193,158,0,0
Tripura,1,2012,Male,SC,114,59,0,0
Tripura,1,2012,Male,ST,153,91,0,0
Tripura,1,2012,Male,OBC,102,54,0,0
Tripura,1,2012,Male,Others,166,134,0,0
Uttar Pradesh,1,2001,Male,SC,1391,13233,54,116
Uttar Pradesh,1,2001,Male,ST,183,2178,24,11
Uttar Pradesh,1,2001,Male,OBC,2122,16625,100,148
Uttar Pradesh,1,2001,Male,Others,1729,13662,326,64
Uttar Pradesh,1,2002,Male,SC,1486,10984,188,11
Uttar Pradesh,1,2002,Male,ST,251,2881,62,4
Uttar Pradesh,1,2002,Male,OBC,2387,12650,315,24
Uttar Pradesh,1,2002,Male,Others,1792,17336,506,84
Uttar Pradesh,1,2003,Male,SC,1681,9103,153,60
Uttar Pradesh,1,2003,Male,ST,642,2530,43,4
Uttar Pradesh,1,2003,Male,OBC,2576,10338,331,55
Uttar Pradesh,1,2003,Male,Others,2114,18813,871,96
Uttar Pradesh,1,2004,Male,SC,1814,10904,398,4
Uttar Pradesh,1,2004,Male,ST,719,1555,109,0
Uttar Pradesh,1,2004,Male,OBC,2725,9356,693,12
Uttar Pradesh,1,2004,Male,Others,2856,18528,780,101
Uttar Pradesh,1,2005,Male,SC,3037,9611,110,32
Uttar Pradesh,1,2005,Male,ST,446,2393,36,3
Uttar Pradesh,1,2005,Male,OBC,4116,12693,102,45
Uttar Pradesh,1,2005,Male,Others,5392,17332,0,27
Uttar Pradesh,1,2006,Male,SC,3489,13969,82,14
Uttar Pradesh,1,2006,Male,ST,485,2024,24,4
Uttar Pradesh,1,2006,Male,OBC,5528,16867,86,6
Uttar Pradesh,1,2006,Male,Others,6310,15834,0,0
Uttar Pradesh,1,2007,Male,SC,4158,14278,488,98
Uttar Pradesh,1,2007,Male,ST,694,2796,99,51
Uttar Pradesh,1,2007,Male,OBC,8121,17020,732,48
Uttar Pradesh,1,2007,Male,Others,6141,18202,925,0
Uttar Pradesh,1,2008,Male,SC,4720,15196,126,2
Uttar Pradesh,1,2008,Male,ST,954,2712,21,0
Uttar Pradesh,1,2008,Male,OBC,7633,20113,275,9
Uttar Pradesh,1,2008,Male,Others,7695,18457,186,16
Uttar Pradesh,1,2009,Male,SC,5857,16347,54,4
Uttar Pradesh,1,2009,Male,ST,781,2346,11,0
Uttar Pradesh,1,2009,Male,OBC,8982,21341,115,2
Uttar Pradesh,1,2009,Male,Others,8094,16983,112,17
Uttar Pradesh,1,2010,Male,SC,6857,14340,31,8
Uttar Pradesh,1,2010,Male,ST,1781,3346,7,0
Uttar Pradesh,1,2010,Male,OBC,8902,19371,98,5
Uttar Pradesh,1,2010,Male,Others,8194,16983,102,17
Uttar Pradesh,1,2011,Male,SC,7245,13880,28,11
Uttar Pradesh,1,2011,Male,ST,1849,3248,5,2
Uttar Pradesh,1,2011,Male,OBC,9836,18746,84,11
Uttar Pradesh,1,2011,Male,Others,8216,15954,96,33
Uttar Pradesh,1,2012,Male,SC,6675,13802,21,9
Uttar Pradesh,1,2012,Male,ST,1542,3201,4,2
Uttar Pradesh,1,2012,Male,OBC,9402,18635,78,7
Uttar Pradesh,1,2012,Male,Others,7787,15864,94,25
Uttaranchal,1,2001,Male,SC,154,473,0,0
Uttaranchal,1,2001,Male,ST,32,141,0,0
Uttaranchal,1,2001,Male,OBC,77,538,0,0
Uttaranchal,1,2001,Male,Others,243,566,0,0
Uttaranchal,1,2002,Male,SC,184,701,0,0
Uttaranchal,1,2002,Male,ST,36,630,0,0
Uttaranchal,1,2002,Male,OBC,113,280,0,0
Uttaranchal,1,2002,Male,Others,312,41,0,0
Uttaranchal,1,2003,Male,SC,178,396,0,1
Uttaranchal,1,2003,Male,ST,22,167,0,0
Uttaranchal,1,2003,Male,OBC,103,383,0,1
Uttaranchal,1,2003,Male,Others,390,726,5,0
Uttaranchal,1,2004,Male,SC,56,212,1,0
Uttaranchal,1,2004,Male,ST,113,214,1,0
Uttaranchal,1,2004,Male,OBC,147,475,0,0
Uttaranchal,1,2004,Male,Others,413,626,3,0
Uttaranchal,1,2005,Male,SC,174,390,0,4
Uttaranchal,1,2005,Male,ST,36,55,0,0
Uttaranchal,1,2005,Male,OBC,222,261,0,0
Uttaranchal,1,2005,Male,Others,319,838,2,1
Uttaranchal,1,2006,Male,SC,178,336,0,0
Uttaranchal,1,2006,Male,ST,58,279,0,0
Uttaranchal,1,2006,Male,OBC,140,293,0,0
Uttaranchal,1,2006,Male,Others,514,777,0,0
Uttaranchal,1,2007,Male,SC,139,359,0,0
Uttaranchal,1,2007,Male,ST,54,158,0,0
Uttaranchal,1,2007,Male,OBC,81,374,0,0
Uttaranchal,1,2007,Male,Others,746,716,0,0
Uttaranchal,1,2008,Male,SC,105,447,0,0
Uttaranchal,1,2008,Male,ST,158,218,0,0
Uttaranchal,1,2008,Male,OBC,150,458,0,0
Uttaranchal,1,2008,Male,Others,774,804,0,0
Uttaranchal,1,2009,Male,SC,316,568,0,0
Uttaranchal,1,2009,Male,ST,123,279,0,0
Uttaranchal,1,2009,Male,OBC,221,477,0,0
Uttaranchal,1,2009,Male,Others,579,824,0,0
Uttaranchal,1,2010,Male,SC,354,531,0,0
Uttaranchal,1,2010,Male,ST,185,256,0,0
Uttaranchal,1,2010,Male,OBC,285,477,0,0
Uttaranchal,1,2010,Male,Others,576,765,0,0
Uttaranchal,1,2011,Male,SC,361,123,0,0
Uttaranchal,1,2011,Male,ST,217,307,0,0
Uttaranchal,1,2011,Male,OBC,396,325,0,0
Uttaranchal,1,2011,Male,Others,512,885,0,0
Uttaranchal,1,2012,Male,SC,382,219,0,0
Uttaranchal,1,2012,Male,ST,323,137,0,0
Uttaranchal,1,2012,Male,OBC,440,345,0,0
Uttaranchal,1,2012,Male,Others,460,1080,0,0
West Bengal,1,2001,Male,SC,593,2592,6,7
West Bengal,1,2001,Male,ST,380,1219,15,3
West Bengal,1,2001,Male,OBC,583,1089,0,19
West Bengal,1,2001,Male,Others,845,4393,0,67
West Bengal,1,2002,Male,SC,600,4088,0,7
West Bengal,1,2002,Male,ST,358,2059,0,3
West Bengal,1,2002,Male,OBC,421,2227,0,20
West Bengal,1,2002,Male,Others,1093,6940,1,64
West Bengal,1,2003,Male,SC,721,2207,2,15
West Bengal,1,2003,Male,ST,472,1296,1,1
West Bengal,1,2003,Male,OBC,453,1426,0,10
West Bengal,1,2003,Male,Others,1536,7205,0,53
West Bengal,1,2004,Male,SC,380,1248,0,0
West Bengal,1,2004,Male,ST,237,647,0,0
West Bengal,1,2004,Male,OBC,580,1682,0,0
West Bengal,1,2004,Male,Others,2137,8525,0,6
West Bengal,1,2005,Male,SC,806,1359,0,5
West Bengal,1,2005,Male,ST,409,610,0,0
West Bengal,1,2005,Male,OBC,357,626,0,0
West Bengal,1,2005,Male,Others,2056,10410,56,204
West Bengal,1,2006,Male,SC,764,2288,0,3
West Bengal,1,2006,Male,ST,413,1025,0,0
West Bengal,1,2006,Male,OBC,221,1263,0,0
West Bengal,1,2006,Male,Others,2249,8713,0,202
West Bengal,1,2007,Male,SC,683,1995,0,4
West Bengal,1,2007,Male,ST,371,938,0,2
West Bengal,1,2007,Male,OBC,396,1114,0,6
West Bengal,1,2007,Male,Others,2684,8912,0,227
West Bengal,1,2008,Male,SC,745,1905,0,6
West Bengal,1,2008,Male,ST,359,799,0,1
West Bengal,1,2008,Male,OBC,745,1283,0,0
West Bengal,1,2008,Male,Others,3788,9072,0,104
West Bengal,1,2009,Male,SC,838,1708,0,12
West Bengal,1,2009,Male,ST,489,1017,0,2
West Bengal,1,2009,Male,OBC,401,802,0,8
West Bengal,1,2009,Male,Others,3786,7247,1,160
West Bengal,1,2010,Male,SC,818,1944,0,0
West Bengal,1,2010,Male,ST,550,1101,0,0
West Bengal,1,2010,Male,OBC,607,1196,0,0
West Bengal,1,2010,Male,Others,3422,7384,1,343
West Bengal,1,2011,Male,SC,751,2095,0,1
West Bengal,1,2011,Male,ST,821,1069,0,0
West Bengal,1,2011,Male,OBC,319,1118,0,0
West Bengal,1,2011,Male,Others,3407,8522,5,243
West Bengal,1,2012,Male,SC,982,2372,0,53
West Bengal,1,2012,Male,ST,594,1249,0,9
West Bengal,1,2012,Male,OBC,459,2070,1,5
West Bengal,1,2012,Male,Others,3732,7415,2,173
A & N Islands,0,2001,Male,SC,0,0,0,0
A & N Islands,0,2001,Male,ST,0,0,0,0
A & N Islands,0,2001,Male,OBC,0,0,0,0
A & N Islands,0,2001,Male,Others,0,0,0,0
A & N Islands,0,2002,Male,SC,0,0,0,0
A & N Islands,0,2002,Male,ST,0,0,0,0
A & N Islands,0,2002,Male,OBC,0,0,0,0
A & N Islands,0,2002,Male,Others,0,0,0,0
A & N Islands,0,2003,Male,SC,0,0,0,0
A & N Islands,0,2003,Male,ST,0,0,0,0
A & N Islands,0,2003,Male,OBC,0,0,0,0
A & N Islands,0,2003,Male,Others,90,203,0,0
A & N Islands,0,2004,Male,SC,0,0,0,0
A & N Islands,0,2004,Male,ST,0,0,0,0
A & N Islands,0,2004,Male,OBC,0,0,0,0
A & N Islands,0,2004,Male,Others,54,164,0,0
A & N Islands,0,2005,Male,SC,0,0,0,0
A & N Islands,0,2005,Male,ST,0,0,0,0
A & N Islands,0,2005,Male,OBC,0,0,0,0
A & N Islands,0,2005,Male,Others,65,155,0,0
A & N Islands,0,2006,Male,SC,0,0,0,0
A & N Islands,0,2006,Male,ST,0,0,0,0
A & N Islands,0,2006,Male,OBC,0,0,0,0
A & N Islands,0,2006,Male,Others,80,264,0,0
A & N Islands,0,2007,Male,SC,0,0,0,0
A & N Islands,0,2007,Male,ST,0,0,0,0
A & N Islands,0,2007,Male,OBC,0,0,0,0
A & N Islands,0,2007,Male,Others,87,324,0,0
A & N Islands,0,2008,Male,SC,0,0,0,0
A & N Islands,0,2008,Male,ST,0,0,0,0
A & N Islands,0,2008,Male,OBC,0,0,0,0
A & N Islands,0,2008,Male,Others,68,153,0,0
A & N Islands,0,2009,Male,SC,0,0,0,0
A & N Islands,0,2009,Male,ST,0,0,0,0
A & N Islands,0,2009,Male,OBC,0,0,0,0
A & N Islands,0,2009,Male,Others,48,180,0,0
A & N Islands,0,2010,Male,SC,0,0,0,0
A & N Islands,0,2010,Male,ST,0,0,0,0
A & N Islands,0,2010,Male,OBC,0,0,0,0
A & N Islands,0,2010,Male,Others,129,557,0,0
A & N Islands,0,2011,Male,SC,0,0,0,0
A & N Islands,0,2011,Male,ST,0,0,0,0
A & N Islands,0,2011,Male,OBC,0,0,0,0
A & N Islands,0,2011,Male,Others,415,697,0,0
A & N Islands,0,2012,Male,SC,0,0,0,0
A & N Islands,0,2012,Male,ST,0,0,0,0
A & N Islands,0,2012,Male,OBC,0,0,0,0
A & N Islands,0,2012,Male,Others,760,357,0,0
Chandigarh,0,2001,Male,SC,32,99,0,0
Chandigarh,0,2001,Male,ST,12,22,0,0
Chandigarh,0,2001,Male,OBC,4,16,0,0
Chandigarh,0,2001,Male,Others,48,169,0,0
Chandigarh,0,2002,Male,SC,40,95,0,0
Chandigarh,0,2002,Male,ST,6,12,0,0
Chandigarh,0,2002,Male,OBC,8,35,0,0
Chandigarh,0,2002,Male,Others,50,187,0,0
Chandigarh,0,2003,Male,SC,26,85,0,0
Chandigarh,0,2003,Male,ST,34,40,0,0
Chandigarh,0,2003,Male,OBC,16,15,0,0
Chandigarh,0,2003,Male,Others,59,223,0,0
Chandigarh,0,2004,Male,SC,24,80,0,0
Chandigarh,0,2004,Male,ST,16,24,0,0
Chandigarh,0,2004,Male,OBC,16,65,0,0
Chandigarh,0,2004,Male,Others,57,236,0,0
Chandigarh,0,2005,Male,SC,22,96,0,0
Chandigarh,0,2005,Male,ST,6,15,0,0
Chandigarh,0,2005,Male,OBC,10,30,0,0
Chandigarh,0,2005,Male,Others,40,210,0,0
Chandigarh,0,2006,Male,SC,22,104,0,0
Chandigarh,0,2006,Male,ST,3,8,0,0
Chandigarh,0,2006,Male,OBC,15,46,0,0
Chandigarh,0,2006,Male,Others,60,154,0,0
Chandigarh,0,2007,Male,SC,34,112,0,0
Chandigarh,0,2007,Male,ST,6,4,0,0
Chandigarh,0,2007,Male,OBC,26,46,0,0
Chandigarh,0,2007,Male,Others,75,180,0,0
Chandigarh,0,2008,Male,SC,42,72,0,0
Chandigarh,0,2008,Male,ST,2,6,0,0
Chandigarh,0,2008,Male,OBC,26,46,0,0
Chandigarh,0,2008,Male,Others,113,202,0,0
Chandigarh,0,2009,Male,SC,54,112,0,0
Chandigarh,0,2009,Male,ST,4,12,0,0
Chandigarh,0,2009,Male,OBC,48,85,0,0
Chandigarh,0,2009,Male,Others,129,170,0,0
Chandigarh,0,2010,Male,SC,45,122,0,0
Chandigarh,0,2010,Male,ST,3,11,0,0
Chandigarh,0,2010,Male,OBC,52,91,0,0
Chandigarh,0,2010,Male,Others,111,176,0,0
Chandigarh,0,2011,Male,SC,54,118,0,0
Chandigarh,0,2011,Male,ST,2,4,0,0
Chandigarh,0,2011,Male,OBC,65,88,0,0
Chandigarh,0,2011,Male,Others,115,158,0,0
Chandigarh,0,2012,Male,SC,66,106,0,0
Chandigarh,0,2012,Male,ST,0,0,0,0
Chandigarh,0,2012,Male,OBC,45,95,0,0
Chandigarh,0,2012,Male,Others,135,246,0,0
D & N Haveli,0,2001,Male,SC,2,5,0,0
D & N Haveli,0,2001,Male,ST,6,148,0,0
D & N Haveli,0,2001,Male,OBC,0,0,0,0
D & N Haveli,0,2001,Male,Others,0,0,0,0
D & N Haveli,0,2002,Male,SC,2,4,0,0
D & N Haveli,0,2002,Male,ST,2,150,0,0
D & N Haveli,0,2002,Male,OBC,0,0,0,0
D & N Haveli,0,2002,Male,Others,0,0,0,0
D & N Haveli,0,2003,Male,SC,0,0,0,0
D & N Haveli,0,2003,Male,ST,0,75,0,0
D & N Haveli,0,2003,Male,OBC,0,17,0,0
D & N Haveli,0,2003,Male,Others,0,80,0,0
D & N Haveli,0,2004,Male,SC,0,1,0,0
D & N Haveli,0,2004,Male,ST,0,14,0,0
D & N Haveli,0,2004,Male,OBC,0,3,0,0
D & N Haveli,0,2004,Male,Others,0,15,0,0
D & N Haveli,0,2005,Male,SC,0,1,0,0
D & N Haveli,0,2005,Male,ST,0,20,0,0
D & N Haveli,0,2005,Male,OBC,0,0,0,0
D & N Haveli,0,2005,Male,Others,0,8,0,0
D & N Haveli,0,2006,Male,SC,0,3,0,0
D & N Haveli,0,2006,Male,ST,0,22,0,0
D & N Haveli,0,2006,Male,OBC,0,0,0,0
D & N Haveli,0,2006,Male,Others,0,8,0,0
D & N Haveli,0,2007,Male,SC,0,2,0,0
D & N Haveli,0,2007,Male,ST,0,14,0,0
D & N Haveli,0,2007,Male,OBC,0,0,0,0
D & N Haveli,0,2007,Male,Others,0,12,0,0
D & N Haveli,0,2008,Male,SC,0,0,0,0
D & N Haveli,0,2008,Male,ST,6,18,0,0
D & N Haveli,0,2008,Male,OBC,2,12,0,0
D & N Haveli,0,2008,Male,Others,3,2,0,0
D & N Haveli,0,2009,Male,SC,0,0,0,0
D & N Haveli,0,2009,Male,ST,1,27,0,0
D & N Haveli,0,2009,Male,OBC,0,1,0,0
D & N Haveli,0,2009,Male,Others,1,24,0,0
D & N Haveli,0,2010,Male,SC,0,3,0,0
D & N Haveli,0,2010,Male,ST,0,17,0,0
D & N Haveli,0,2010,Male,OBC,0,11,0,0
D & N Haveli,0,2010,Male,Others,0,11,0,0
D & N Haveli,0,2011,Male,SC,0,3,0,0
D & N Haveli,0,2011,Male,ST,0,10,0,0
D & N Haveli,0,2011,Male,OBC,0,4,0,0
D & N Haveli,0,2011,Male,Others,0,6,0,0
D & N Haveli,0,2012,Male,SC,0,4,0,0
D & N Haveli,0,2012,Male,ST,0,12,0,0
D & N Haveli,0,2012,Male,OBC,0,9,0,0
D & N Haveli,0,2012,Male,Others,0,10,0,0
Daman & Diu,0,2001,Male,SC,2,1,0,0
Daman & Diu,0,2001,Male,ST,2,2,0,0
Daman & Diu,0,2001,Male,OBC,1,1,0,0
Daman & Diu,0,2001,Male,Others,18,13,0,0
Daman & Diu,0,2002,Male,SC,0,1,0,0
Daman & Diu,0,2002,Male,ST,4,2,0,0
Daman & Diu,0,2002,Male,OBC,4,4,0,0
Daman & Diu,0,2002,Male,Others,5,13,0,0
Daman & Diu,0,2003,Male,SC,2,1,0,0
Daman & Diu,0,2003,Male,ST,3,1,0,0
Daman & Diu,0,2003,Male,OBC,0,0,0,0
Daman & Diu,0,2003,Male,Others,8,18,0,0
Daman & Diu,0,2004,Male,SC,0,0,0,0
Daman & Diu,0,2004,Male,ST,1,1,0,0
Daman & Diu,0,2004,Male,OBC,1,0,0,0
Daman & Diu,0,2004,Male,Others,6,17,0,0
Daman & Diu,0,2005,Male,SC,0,3,0,0
Daman & Diu,0,2005,Male,ST,1,0,0,0
Daman & Diu,0,2005,Male,OBC,0,0,0,0
Daman & Diu,0,2005,Male,Others,10,20,0,0
Daman & Diu,0,2006,Male,SC,0,0,0,0
Daman & Diu,0,2006,Male,ST,1,0,0,0
Daman & Diu,0,2006,Male,OBC,8,13,0,0
Daman & Diu,0,2006,Male,Others,3,28,0,0
Daman & Diu,0,2007,Male,SC,0,1,0,0
Daman & Diu,0,2007,Male,ST,0,0,0,0
Daman & Diu,0,2007,Male,OBC,2,17,0,0
Daman & Diu,0,2007,Male,Others,6,34,0,0
Daman & Diu,0,2008,Male,SC,1,5,0,0
Daman & Diu,0,2008,Male,ST,3,7,0,0
Daman & Diu,0,2008,Male,OBC,1,4,0,0
Daman & Diu,0,2008,Male,Others,9,10,0,0
Daman & Diu,0,2009,Male,SC,2,6,0,0
Daman & Diu,0,2009,Male,ST,6,5,0,0
Daman & Diu,0,2009,Male,OBC,3,8,0,0
Daman & Diu,0,2009,Male,Others,4,5,0,0
Daman & Diu,0,2010,Male,SC,2,5,0,0
Daman & Diu,0,2010,Male,ST,3,6,0,0
Daman & Diu,0,2010,Male,OBC,0,0,0,0
Daman & Diu,0,2010,Male,Others,8,5,0,0
Daman & Diu,0,2011,Male,SC,3,2,0,0
Daman & Diu,0,2011,Male,ST,1,3,0,0
Daman & Diu,0,2011,Male,OBC,5,6,0,0
Daman & Diu,0,2011,Male,Others,2,6,0,0
Daman & Diu,0,2012,Male,SC,3,2,0,0
Daman & Diu,0,2012,Male,ST,1,1,0,0
Daman & Diu,0,2012,Male,OBC,7,3,0,0
Daman & Diu,0,2012,Male,Others,2,4,0,0
Delhi,0,2001,Male,SC,0,0,0,0
Delhi,0,2001,Male,ST,0,0,0,0
Delhi,0,2001,Male,OBC,0,0,0,0
Delhi,0,2001,Male,Others,0,0,0,0
Delhi,0,2002,Male,SC,0,0,0,0
Delhi,0,2002,Male,ST,0,0,0,0
Delhi,0,2002,Male,OBC,0,0,0,0
Delhi,0,2002,Male,Others,0,0,0,0
Delhi,0,2003,Male,SC,0,0,0,0
Delhi,0,2003,Male,ST,0,0,0,0
Delhi,0,2003,Male,OBC,0,0,0,0
Delhi,0,2003,Male,Others,0,0,0,0
Delhi,0,2004,Male,SC,0,0,0,0
Delhi,0,2004,Male,ST,0,0,0,0
Delhi,0,2004,Male,OBC,0,0,0,0
Delhi,0,2004,Male,Others,0,0,0,0
Delhi,0,2005,Male,SC,0,0,0,0
Delhi,0,2005,Male,ST,0,0,0,0
Delhi,0,2005,Male,OBC,0,0,0,0
Delhi,0,2005,Male,Others,0,0,0,0
Delhi,0,2006,Male,SC,0,0,0,0
Delhi,0,2006,Male,ST,0,0,0,0
Delhi,0,2006,Male,OBC,0,0,0,0
Delhi,0,2006,Male,Others,0,0,0,0
Delhi,0,2007,Male,SC,0,0,0,0
Delhi,0,2007,Male,ST,0,0,0,0
Delhi,0,2007,Male,OBC,0,0,0,0
Delhi,0,2007,Male,Others,0,0,0,0
Delhi,0,2008,Male,SC,0,0,0,0
Delhi,0,2008,Male,ST,0,0,0,0
Delhi,0,2008,Male,OBC,0,0,0,0
Delhi,0,2008,Male,Others,0,0,0,0
Delhi,0,2009,Male,SC,0,0,0,0
Delhi,0,2009,Male,ST,0,0,0,0
Delhi,0,2009,Male,OBC,0,0,0,0
Delhi,0,2009,Male,Others,0,0,0,0
Delhi,0,2010,Male,SC,0,0,0,0
Delhi,0,2010,Male,ST,0,0,0,0
Delhi,0,2010,Male,OBC,0,0,0,0
Delhi,0,2010,Male,Others,0,0,0,0
Delhi,0,2011,Male,SC,572,2050,0,0
Delhi,0,2011,Male,ST,57,153,0,0
Delhi,0,2011,Male,OBC,693,1652,0,0
Delhi,0,2011,Male,Others,1769,4646,6,0
Delhi,0,2012,Male,SC,622,2008,0,1
Delhi,0,2012,Male,ST,59,135,0,0
Delhi,0,2012,Male,OBC,703,1812,0,0
Delhi,0,2012,Male,Others,1710,4517,5,1
Lakshadweep,0,2001,Male,SC,0,0,0,0
Lakshadweep,0,2001,Male,ST,0,1,0,0
Lakshadweep,0,2001,Male,OBC,0,0,0,0
Lakshadweep,0,2001,Male,Others,0,0,0,0
Lakshadweep,0,2002,Male,SC,0,0,0,0
Lakshadweep,0,2002,Male,ST,2,8,0,0
Lakshadweep,0,2002,Male,OBC,0,0,0,0
Lakshadweep,0,2002,Male,Others,0,6,0,0
Lakshadweep,0,2003,Male,SC,0,0,0,0
