Date,Symbols,Close,High,Low,Open,Volume
2020-06-12,AMZN,2545.02,2621.4766,2503.35,2601.21,5436127
2020-06-12,GOOGL,1412.92,1434.505,1385.8,1425.86,1833756
2020-06-12,FB,228.58,231.66,224.5,229.9,22091387
2020-06-12,PFE,32.117,32.454,31.445,32.43,37789214
2020-06-12,BNTX,48.58,49.44,47.01,49.37,859123
2020-06-12,MRNA,62.0,63.63,60.29,62.355,14742913
2020-06-11,AMZN,2557.96,2671.38,2536.23,2603.5,5800107
2020-06-11,GOOGL,1401.9,1451.6033,1398.41,1441.03,2357243
2020-06-11,FB,224.43,232.89,223.55,229.94,26708163
2020-06-11,PFE,31.689,33.953,31.67,33.876,62977850
2020-06-11,BNTX,48.6,49.19,47.0701,49.0,1324844
2020-06-11,MRNA,60.2,66.6867,58.77,62.95,32085168
2020-06-10,AMZN,2647.45,2722.35,2626.26,2645.0,4946031
2020-06-10,GOOGL,1464.7,1472.77,1454.355,1461.51,1588116
2020-06-10,FB,236.73,241.21,235.28,240.96,20720709
2020-06-10,PFE,34.181,34.686,34.153,34.6,29468839
2020-06-10,BNTX,47.41,47.999,46.55,47.8,913133
2020-06-10,MRNA,60.07,60.72,58.6,58.8,11074361
2020-06-09,AMZN,2600.86,2626.43,2525.0,2529.44,5175950
2020-06-09,GOOGL,1452.08,1467.8,1442.36,1445.24,1681155
2020-06-09,FB,238.67,239.77,230.41,231.52,27462872
2020-06-09,PFE,34.458,34.885,34.419,34.734,21610315
2020-06-09,BNTX,47.79,48.1,46.87,47.8,970354
2020-06-09,MRNA,58.23,59.405,57.73,58.55,7600166
2020-06-08,AMZN,2524.06,2530.0,2487.335,2500.2,3970654
2020-06-08,GOOGL,1448.04,1449.0,1424.48,1426.28,1693881
2020-06-08,FB,231.4,231.55,227.41,229.03,15466499
2020-06-08,PFE,34.82,34.83,33.953,34.066,30103919
2020-06-08,BNTX,48.78,49.241,47.42,49.22,1142624
2020-06-08,MRNA,59.1,59.38,56.72,58.3,11249314
2020-06-05,AMZN,2483.0,2488.645,2437.13,2444.51,3306445
2020-06-05,GOOGL,1440.02,1446.3,1407.6213,1415.64,2132350
2020-06-05,FB,230.77,231.35,225.3105,226.71,16750438
2020-06-05,PFE,34.248,34.724,34.145,34.487,36596008
2020-06-05,BNTX,49.18,50.23,48.5,49.8,769047
2020-06-05,MRNA,58.19,59.19,56.63,58.49,14677935
2020-06-04,AMZN,2460.6,2507.54,2450.01,2477.43,2948710
2020-06-04,GOOGL,1414.3,1441.32,1406.01,1436.78,1349105
2020-06-04,FB,226.29,231.63,224.61,229.56,17041481
2020-06-04,PFE,34.267,34.534,33.971,33.981,26932646
2020-06-04,BNTX,50.0,51.86,49.7,50.45,623630
2020-06-04,MRNA,60.59,61.93,58.52,61.61,13503951
2020-06-03,AMZN,2478.4,2488.0,2461.17,2468.01,2671024
2020-06-03,GOOGL,1439.25,1449.01,1431.62,1442.7,1386640
2020-06-03,FB,230.16,232.65,228.53,232.11,15380282
2020-06-03,PFE,34.41,34.648,33.821,34.534,38636207
2020-06-03,BNTX,51.16,52.23,49.54,51.85,1379875
2020-06-03,MRNA,59.89,63.37,57.1,57.51,20811530
2020-06-02,AMZN,2472.41,2473.53,2445.31,2467.0,2529903
2020-06-02,GOOGL,1442.31,1443.0,1421.61,1435.0,1172069
2020-06-02,FB,232.72,233.0,226.56,230.94,20919018
2020-06-02,PFE,34.41,34.41,33.544,33.811,42563268
2020-06-02,BNTX,52.38,52.85,50.1,51.98,688618
2020-06-02,MRNA,59.87,59.95,55.3553,58.7,21701140
2020-06-01,AMZN,2471.04,2476.93,2444.17,2448.0,2938032
2020-06-01,GOOGL,1434.87,1441.58,1422.28,1425.7,1259254
2020-06-01,FB,231.91,232.44,223.5,224.59,18223839
2020-06-01,PFE,33.744,34.001,33.221,33.782,76718237
2020-06-01,BNTX,52.3,53.21,49.54,50.0,1275816
2020-06-01,MRNA,62.18,63.9,60.51,62.76,21257477
2020-05-29,AMZN,2442.37,2442.37,2398.1973,2415.94,3529329
2020-05-29,GOOGL,1433.52,1436.73,1415.98,1420.43,1852522
2020-05-29,FB,225.09,227.49,222.88,225.2,23322476
2020-05-29,PFE,36.342,36.571,35.761,36.418,48492827
2020-05-29,BNTX,49.53,49.53,47.16,48.19,760747
2020-05-29,MRNA,61.5,61.65,56.56,57.45,38224872
2020-05-28,AMZN,2401.1,2436.9699,2378.23,2384.33,3193136
2020-05-28,GOOGL,1418.24,1444.46,1399.076,1400.0,1759787
2020-05-28,FB,225.46,231.6332,224.0,224.3,29423013
2020-05-28,PFE,36.332,36.58,35.895,36.01,22457751
2020-05-28,BNTX,46.87,50.11,46.753,48.34,1110358
2020-05-28,MRNA,55.54,59.11,53.35,53.5,32308594
2020-05-27,AMZN,2410.39,2413.58,2330.0,2404.99,5056945
2020-05-27,GOOGL,1420.28,1425.345,1394.6,1420.0,1584185
2020-05-27,FB,229.14,230.56,221.1347,229.07,34697553
2020-05-27,PFE,35.6,35.724,35.18,35.6,25826703
2020-05-27,BNTX,47.59,50.22,46.3,49.53,1810218
2020-05-27,MRNA,52.18,53.34,46.1301,51.2,59514749
2020-05-26,AMZN,2421.86,2462.0,2414.06,2458.0,3568153
2020-05-26,GOOGL,1421.37,1445.11,1419.395,1441.96,2229488
2020-05-26,FB,232.2,240.9,231.67,239.77,33178318
2020-05-26,PFE,35.676,36.038,35.638,35.828,23190557
2020-05-26,BNTX,50.88,52.55,49.34,52.4,1511429
2020-05-26,MRNA,57.71,66.59,57.05,66.4,40332555
2020-05-22,AMZN,2436.88,2469.85,2430.13,2455.01,2867079
2020-05-22,GOOGL,1413.24,1417.0,1395.95,1403.9,1427206
2020-05-22,FB,234.91,235.99,228.74,231.51,33925564
2020-05-22,PFE,35.685,35.715,35.17,35.315,15734087
2020-05-22,BNTX,51.03,52.61,50.76,52.15,941557
2020-05-22,MRNA,69.0,70.6,67.14,69.93,28912678
2020-05-21,AMZN,2446.74,2525.45,2442.54,2500.0,5114403
2020-05-21,GOOGL,1406.75,1416.46,1394.39,1410.99,1544976
2020-05-21,FB,231.39,237.2,231.2,234.72,47782636
2020-05-21,PFE,35.456,35.828,35.257,35.752,17599417
2020-05-21,BNTX,51.9,54.2,51.145,54.1,1094305
2020-05-21,MRNA,67.05,73.16,65.31,73.05,35317971
2020-05-20,AMZN,2497.94,2500.01,2467.27,2477.87,3998143
2020-05-20,GOOGL,1409.16,1412.026,1387.4193,1389.16,1913133
2020-05-20,FB,229.97,231.34,223.19,223.5,50162875
2020-05-20,PFE,35.81,36.352,35.729,36.114,17451924
2020-05-20,BNTX,53.04,53.72,51.62,53.21,1979349
2020-05-20,MRNA,73.47,74.48,67.41,70.01,53655278
2020-05-19,AMZN,2449.33,2484.995,2428.97,2429.83,4320498
2020-05-19,GOOGL,1374.4,1392.49,1373.76,1385.48,1579250
2020-05-19,FB,216.88,220.49,212.83,213.27,31843152
2020-05-19,PFE,35.856,36.18,35.504,36.019,19417977
2020-05-19,BNTX,50.59,57.94,49.95,57.0,3612127
2020-05-19,MRNA,71.67,79.75,70.32,78.07,64932254
2020-05-18,AMZN,2426.26,2433.0,2384.01,2404.3456,4366572
2020-05-18,GOOGL,1385.18,1392.76,1354.2,1361.58,2356449
2020-05-18,FB,213.19,214.6445,210.94,212.15,20167443
2020-05-18,PFE,36.228,36.599,35.81,36.485,22571392
2020-05-18,BNTX,60.17,60.43,50.6,54.74,5017200
2020-05-18,MRNA,80.0,87.0,75.66,86.14,81209374
2020-05-15,AMZN,2409.78,2411.0,2356.37,2368.52,4234951
2020-05-15,GOOGL,1373.06,1374.58,1339.0,1348.26,2077199
2020-05-15,FB,210.88,211.34,204.12,205.27,19383154
2020-05-15,PFE,35.934,36.323,35.576,36.124,25383898
2020-05-15,BNTX,49.49,49.74,48.2,48.51,793829
2020-05-15,MRNA,66.69,67.67,63.01,63.79,16341869
2020-05-14,AMZN,2388.85,2391.37,2353.21,2361.01,3648128
2020-05-14,GOOGL,1356.86,1357.37,1323.3,1333.52,1833017
2020-05-14,FB,206.81,206.93,200.69,202.56,17178947
2020-05-14,PFE,36.085,36.124,35.0,35.02,22295653
2020-05-14,BNTX,48.66,49.08,45.08,48.56,1099108
2020-05-14,MRNA,64.56,65.39,61.44,64.79,12198249
2020-05-13,AMZN,2367.92,2407.7,2337.805,2366.8,4782919
2020-05-13,GOOGL,1348.33,1385.33,1328.01,1376.16,2018404
2020-05-13,FB,205.1,210.78,202.11,209.43,20684559
2020-05-13,PFE,35.257,35.614,34.815,35.504,24523340
2020-05-13,BNTX,48.49,50.89,47.43,50.5,1468785
2020-05-13,MRNA,65.18,66.97,60.29,63.8003,22125959
2020-05-12,AMZN,2356.95,2418.9999,2355.0,2411.85,3074916
2020-05-12,GOOGL,1375.18,1414.33,1374.51,1408.22,1695874
2020-05-12,FB,210.1,215.275,210.0,213.29,14704647
2020-05-12,PFE,35.552,36.39,35.534,36.275,19277522
2020-05-12,BNTX,49.33,52.12,49.2,50.4,1910229
2020-05-12,MRNA,62.35,68.49,62.02,65.99,25934464
2020-05-11,AMZN,2409.0,2419.665,2372.11,2374.7,3259231
2020-05-11,GOOGL,1403.59,1415.53,1375.5,1376.79,1635856
2020-05-11,FB,213.18,215.0,210.37,210.8865,12911948
2020-05-11,PFE,36.257,36.361,35.361,35.447,25543870
2020-05-11,BNTX,49.98,50.79,47.9135,49.61,1887374
2020-05-11,MRNA,66.9,67.67,59.1401,59.6,34852044
2020-05-08,AMZN,2379.61,2387.2449,2357.0,2372.14,3211228
2020-05-08,GOOGL,1384.34,1396.64,1372.01,1381.82,1666487
2020-05-08,FB,212.35,213.21,210.85,212.24,12524048
2020-05-08,PFE,35.419,35.571,35.248,35.447,19841862
2020-05-08,BNTX,49.24,49.888,48.2076,49.16,697927
2020-05-08,MRNA,59.25,59.88,52.15,53.06,24135545
2020-05-07,AMZN,2367.61,2376.0,2343.11,2374.78,3396411
2020-05-07,GOOGL,1369.28,1375.9999,1352.5406,1361.31,1535819
2020-05-07,FB,211.26,211.6,209.04,211.16,15151976
2020-05-07,PFE,35.17,36.627,35.105,36.552,33445849
2020-05-07,BNTX,49.32,49.5,48.35,49.26,816587
2020-05-07,MRNA,53.19,55.99,51.06,55.78,30942700
2020-05-06,AMZN,2351.26,2357.45,2320.0,2329.44,3117814
2020-05-06,GOOGL,1345.43,1368.69,1345.13,1358.0,1586629
2020-05-06,FB,208.47,211.6,206.66,208.12,21856963
2020-05-06,PFE,36.285,36.757,36.285,36.718,24214512
2020-05-06,BNTX,47.78,50.2,47.5,50.14,889765
2020-05-06,MRNA,48.95,49.25,47.5201,48.45,6692345
2020-05-05,AMZN,2317.8,2351.0,2307.1251,2340.0,3242496
2020-05-05,GOOGL,1349.02,1371.01,1335.03,1337.5,1983318
2020-05-05,FB,207.07,210.38,206.5,207.02,21071223
2020-05-05,PFE,36.285,36.615,36.057,36.568,24291525
2020-05-05,BNTX,50.0,50.375,47.706,48.41,2604789
2020-05-05,MRNA,49.34,50.96,47.23,50.48,11160180
2020-05-04,AMZN,2315.99,2326.98,2256.38,2256.38,4865926
2020-05-04,GOOGL,1322.9,1324.47,1296.01,1308.13,1540347
2020-05-04,FB,205.26,205.91,198.7562,200.2,19250673
2020-05-04,PFE,35.446,35.729,35.249,35.428,20031711
2020-05-04,BNTX,45.78,47.4699,44.36,45.2,784856
2020-05-04,MRNA,50.5,50.5,48.0,48.05,10460549
2020-05-01,AMZN,2286.04,2362.44,2258.1901,2336.8,9772605
2020-05-01,GOOGL,1317.32,1351.43,1309.66,1324.09,2443554
2020-05-01,FB,202.27,207.28,199.0501,201.6,30415581
2020-05-01,PFE,35.465,35.747,35.226,35.663,22837460
2020-05-01,BNTX,45.11,46.99,43.0,46.0,874577
2020-05-01,MRNA,47.93,50.45,46.29,48.71,21701291
2020-04-30,AMZN,2474.0,2475.0,2396.01,2419.84,9534611
2020-04-30,GOOGL,1346.7,1350.0,1321.5,1331.36,2792124
2020-04-30,FB,204.71,209.69,201.5701,206.92,46230116
2020-04-30,PFE,36.143,36.285,35.201,35.805,29655550
2020-04-30,BNTX,47.48,49.22,46.02,49.21,1034115
2020-04-30,MRNA,45.99,48.37,45.82,46.78,7741871
2020-04-29,AMZN,2372.71,2391.89,2310.0,2330.01,4591593
2020-04-29,GOOGL,1342.18,1360.15,1326.73,1345.0,5417888
2020-04-29,FB,194.19,196.91,190.0,190.93,45954521
2020-04-29,PFE,35.919,36.323,35.532,36.237,26702730
2020-04-29,BNTX,49.25,49.7,46.13,48.0,1766385
2020-04-29,MRNA,46.37,46.9497,45.01,46.6,11761966
2020-04-28,AMZN,2314.08,2373.5,2306.0,2372.1,5269446
2020-04-28,GOOGL,1232.59,1284.76,1230.38,1283.2,4035007
2020-04-28,FB,182.91,189.2,182.56,188.66,21730986
2020-04-28,PFE,35.72,36.954,35.216,36.794,35914535
2020-04-28,BNTX,45.83,48.98,44.8,48.6,1511199
2020-04-28,MRNA,47.88,50.45,47.17,50.4,13067207
2020-04-27,AMZN,2376.0,2444.88,2363.0,2443.2,5645645
2020-04-27,GOOGL,1270.86,1294.1,1265.06,1292.0,2209333
2020-04-27,FB,187.5,193.75,187.41,192.657,29197750
2020-04-27,PFE,36.116,36.313,35.399,35.418,23556568
2020-04-27,BNTX,49.4,50.25,48.16,48.89,1183326
2020-04-27,MRNA,48.05,51.7,47.3,51.53,13744397
2020-04-24,AMZN,2410.22,2420.4332,2382.0,2417.0,3831797
2020-04-24,GOOGL,1276.6,1277.71,1244.0,1255.0,1872004
2020-04-24,FB,190.07,190.41,180.825,183.23,28868528
2020-04-24,PFE,35.221,35.266,34.659,34.711,17480023
2020-04-24,BNTX,47.75,51.49,47.6,51.24,1832381
2020-04-24,MRNA,50.5,50.5,47.1416,47.15,11712457
2020-04-23,AMZN,2399.45,2424.22,2382.08,2399.98,5066552
2020-04-23,GOOGL,1271.17,1288.15,1260.5301,1265.74,1710122
2020-04-23,FB,185.13,187.05,183.15,184.08,21426604
2020-04-23,PFE,34.57,35.24,34.183,34.183,20325622
2020-04-23,BNTX,50.0,58.0,49.22,58.0,4271168
2020-04-23,MRNA,47.44,50.7,46.89,49.1,15152351
2020-04-22,AMZN,2363.49,2394.0,2351.0,2369.0,4218295
2020-04-22,GOOGL,1258.41,1279.88,1237.2,1241.11,2315792
2020-04-22,FB,182.28,184.78,178.14,178.45,33369931
2020-04-22,PFE,34.155,34.862,34.034,34.825,20326349
2020-04-22,BNTX,53.5,55.85,45.2,54.44,10871099
2020-04-22,MRNA,51.2,51.82,49.06,50.61,11690439
2020-04-21,AMZN,2328.12,2428.3099,2279.66,2416.61,7476679
2020-04-21,GOOGL,1212.16,1250.0,1205.0,1242.71,2482404
2020-04-21,FB,170.8,175.38,168.3408,175.25,24850528
2020-04-21,PFE,33.562,33.853,33.327,33.713,24141851
2020-04-21,BNTX,42.26,45.9,39.8,45.27,1507269
2020-04-21,MRNA,49.26,56.38,43.11,53.0,39641959
2020-04-20,AMZN,2393.61,2444.98,2386.05,2389.95,5770694
2020-04-20,GOOGL,1261.15,1276.82,1256.44,1269.89,1764608
2020-04-20,FB,178.24,180.5,176.77,177.41,16110664
2020-04-20,PFE,33.995,34.777,33.995,34.278,22687099
2020-04-20,BNTX,43.37,45.9,41.0,41.49,1278759
2020-04-20,MRNA,51.69,54.95,44.51,45.0,34102467
2020-04-17,AMZN,2375.0,2400.0,2316.02,2372.33,7930010
2020-04-17,GOOGL,1279.0,1290.0,1266.0,1281.7,2552824
2020-04-17,FB,179.24,180.28,176.66,179.2,20974750
2020-04-17,PFE,34.777,34.862,34.025,34.392,24574382
2020-04-17,BNTX,40.81,41.7069,38.8753,40.3,1008282
2020-04-17,MRNA,46.85,49.0,43.38,48.99,32285976
2020-04-16,AMZN,2408.19,2460.9981,2335.0,2346.0,12038201
2020-04-16,GOOGL,1257.43,1273.3586,1238.2,1267.14,2894757
2020-04-16,FB,176.25,178.05,172.51,177.95,23593229
2020-04-16,PFE,33.807,34.165,33.519,34.034,20800936
2020-04-16,BNTX,38.79,39.26,37.0,38.76,849364
2020-04-16,MRNA,40.6,41.55,36.62,38.0735,20670718
2020-04-15,AMZN,2307.68,2333.369,2245.0,2257.68,6866567
2020-04-15,GOOGL,1257.3,1275.1099,1234.0,1246.51,2111842
2020-04-15,FB,176.97,178.19,172.82,175.1865,17423003
2020-04-15,PFE,33.891,34.137,33.524,33.975,21460289
2020-04-15,BNTX,38.58,41.24,38.13,40.9,980625
2020-04-15,MRNA,37.25,38.45,33.72,34.64,15682994
2020-04-14,AMZN,2283.32,2292.0,2186.21,2200.47,8087193
2020-04-14,GOOGL,1265.23,1275.7499,1228.5413,1239.9735,3167862
2020-04-14,FB,178.17,181.225,176.62,178.9765,21011815
2020-04-14,PFE,34.334,34.513,33.292,33.853,21997099
2020-04-14,BNTX,41.63,43.98,41.4,43.82,863881
2020-04-14,MRNA,34.66,34.99,33.15,34.0,8126897
2020-04-13,AMZN,2168.87,2180.0,2038.0,2040.0,6716709
2020-04-13,GOOGL,1210.41,1214.5199,1182.3318,1201.5,1935128
2020-04-13,FB,174.79,175.0,169.45,173.67,19355355
2020-04-13,PFE,33.109,33.901,32.713,33.881,18397072
2020-04-13,BNTX,41.71,46.39,41.0,46.02,880706
2020-04-13,MRNA,32.9,32.98,31.71,32.0,5603883
2020-04-09,AMZN,2042.76,2053.0,2017.66,2044.3,4655617
2020-04-09,GOOGL,1206.57,1221.99,1192.4166,1218.18,2701423
2020-04-09,FB,175.19,177.08,171.57,175.9,23534287
2020-04-09,PFE,33.345,33.7,32.837,33.005,30928366
2020-04-09,BNTX,45.41,53.0,45.0,52.01,1483016
2020-04-09,MRNA,31.86,32.92,31.32,32.55,4861753
2020-04-08,AMZN,2043.0,2044.0,2011.15,2021.0,3977313
2020-04-08,GOOGL,1207.0,1214.9,1183.954,1203.1,2016713
2020-04-08,FB,174.28,175.0,167.74,171.25,21664198
2020-04-08,PFE,32.602,32.79,31.509,32.027,25701283
2020-04-08,BNTX,44.95,48.1,44.5101,48.1,819781
2020-04-08,MRNA,32.42,32.94,31.7501,32.36,4119844
2020-04-07,AMZN,2011.6,2035.72,1997.62,2017.11,5113983
2020-04-07,GOOGL,1182.56,1220.775,1177.25,1217.01,3080955
2020-04-07,FB,168.83,173.39,166.01,171.79,31411919
2020-04-07,PFE,31.668,33.139,31.649,32.978,24394652
2020-04-07,BNTX,45.6,50.2,44.0,50.0,1461724
2020-04-07,MRNA,32.02,34.03,30.9801,33.81,10104337
2020-04-06,AMZN,1997.59,1998.52,1930.02,1936.0,5773181
2020-04-06,GOOGL,1183.19,1190.7547,1125.0,1133.0,3165991
2020-04-06,FB,165.55,166.2,158.51,160.15,28453581
2020-04-06,PFE,32.573,32.884,31.829,31.96,40784567
2020-04-06,BNTX,52.73,55.6,52.4,55.5,331184
2020-04-06,MRNA,34.64,35.185,33.33,34.91,10841594
2020-04-03,AMZN,1906.59,1926.33,1889.15,1911.15,3609870
2020-04-03,GOOGL,1092.7,1118.79,1075.08,1114.71,2568694
2020-04-03,FB,154.18,157.91,150.83,157.15,25983317
2020-04-03,PFE,31.697,31.933,30.744,30.744,33065458
2020-04-03,BNTX,52.75,57.98,52.01,57.98,227301
2020-04-03,MRNA,34.84,35.66,32.72,32.81,16896224
2020-04-02,AMZN,1918.83,1927.5258,1890.0,1901.64,4335985
2020-04-02,GOOGL,1117.03,1122.77,1093.13,1100.0,2820534
2020-04-02,FB,158.19,161.3509,155.92,159.1,20886309
2020-04-02,PFE,30.971,31.093,29.916,30.057,27375774
2020-04-02,BNTX,56.91,56.93,53.0,55.5,245896
2020-04-02,MRNA,33.2,33.39,29.84,30.6,15934404
2020-04-01,AMZN,1907.7,1944.96,1893.0,1932.97,4121875
2020-04-01,GOOGL,1102.1,1129.42,1093.49,1124.0,2598519
2020-04-01,FB,159.6,164.15,158.035,161.615,19507559
2020-04-01,PFE,29.916,30.416,29.709,30.076,26895158
2020-04-01,BNTX,52.92,58.195,52.48,56.35,259110
2020-04-01,MRNA,29.67,30.94,29.44,30.05,7004587
2020-03-31,AMZN,1949.72,1993.02,1944.01,1964.35,5123626
2020-03-31,GOOGL,1161.95,1173.4,1136.72,1148.73,3263971
2020-03-31,FB,166.8,170.93,164.2,165.48,23676283
2020-03-31,PFE,30.753,31.093,30.372,30.528,29674096
2020-03-31,BNTX,58.4,62.0,57.0,59.86,243388
2020-03-31,MRNA,29.95,30.98,29.2,30.6,6027880
2020-03-30,AMZN,1963.95,1973.63,1912.34,1922.83,6126087
2020-03-30,GOOGL,1146.31,1151.0,1098.4901,1132.64,2936827
2020-03-30,FB,165.95,166.75,158.06,159.18,22515225
2020-03-30,PFE,30.783,30.947,29.256,29.256,30151569
2020-03-30,BNTX,62.0,64.45,59.04,60.0,591215
2020-03-30,MRNA,30.48,31.69,28.27,30.59,10749923
2020-03-27,AMZN,1900.1,1939.79,1899.92,1930.86,5387897
2020-03-27,GOOGL,1110.26,1151.05,1104.0027,1127.47,3139661
2020-03-27,FB,156.79,160.09,154.75,158.2,24879869
2020-03-27,PFE,29.115,29.906,28.888,29.02,38556388
2020-03-27,BNTX,55.0,55.4,51.32,54.83,246275
2020-03-27,MRNA,30.05,31.09,27.95,28.37,12408297
2020-03-26,AMZN,1955.49,1956.49,1889.29,1902.0,6235118
2020-03-26,GOOGL,1162.92,1171.48,1092.03,1114.72,3834422
2020-03-26,FB,163.34,164.0,157.0201,158.25,26579021
2020-03-26,PFE,29.916,30.141,28.154,28.164,43581083
2020-03-26,BNTX,55.0,55.75,50.0,52.0,472542
2020-03-26,MRNA,27.94,28.79,27.56,27.56,5585886
2020-03-25,AMZN,1885.84,1950.26,1885.78,1920.69,6479073
2020-03-25,GOOGL,1101.62,1146.17,1083.01,1124.58,4516162
2020-03-25,FB,156.21,162.99,153.06,158.92,35184271
2020-03-25,PFE,28.03,28.945,27.325,27.796,44911138
2020-03-25,BNTX,47.2,53.685,47.2,53.63,333373
2020-03-25,MRNA,27.13,27.98,24.79,25.0,9651543
2020-03-24,AMZN,1940.1,1955.0,1900.3403,1951.495,7147080
2020-03-24,GOOGL,1130.01,1133.33,1086.43,1103.98,3623435
2020-03-24,FB,160.98,161.31,152.57,155.205,30440369
2020-03-24,PFE,27.985,28.313,27.23,27.805,44775724
2020-03-24,BNTX,53.64,58.99,48.02,58.9,579733
2020-03-24,MRNA,25.82,27.25,24.36,27.09,12550494
2020-03-23,AMZN,1902.83,1919.4,1812.0,1827.75,7808489
2020-03-23,GOOGL,1054.13,1066.91,1008.87,1056.37,4183629
2020-03-23,FB,148.1,152.31,142.25,149.66,29830765
2020-03-23,PFE,26.844,27.872,26.27,27.099,53220247
2020-03-23,BNTX,51.31,59.98,50.31,59.0,994200
2020-03-23,MRNA,26.57,29.81,26.25,28.71,11080845
2020-03-20,AMZN,1846.09,1957.0,1820.73,1926.31,9817850
2020-03-20,GOOGL,1068.21,1138.4783,1062.1,1130.9,4143897
2020-03-20,FB,149.73,159.27,148.0,156.02,32568398
2020-03-20,PFE,27.333,28.898,27.239,28.531,52853618
2020-03-20,BNTX,46.5,55.0,43.66,54.95,1173967
2020-03-20,MRNA,28.2,30.23,26.2,29.25,16522449
2020-03-19,AMZN,1880.93,1945.0,1832.65,1860.0,10399943
2020-03-19,GOOGL,1111.67,1152.61,1055.55,1088.22,3703248
2020-03-19,FB,153.13,159.9294,144.8,146.62,39862312
2020-03-19,PFE,28.661,30.387,28.276,30.357,60236484
2020-03-19,BNTX,59.3,83.3289,59.0,83.2,1598524
2020-03-19,MRNA,28.27,34.98,25.19,32.78,36952753
2020-03-18,AMZN,1830.0,1841.66,1745.0,1750.0,9645218
2020-03-18,GOOGL,1091.19,1104.99,1037.0,1059.94,4652238
2020-03-18,FB,146.96,148.18,137.1006,139.75,37553136
2020-03-18,PFE,30.491,30.726,28.558,28.992,44189846
2020-03-18,BNTX,92.0,105.0,82.2086,90.39,3026999
2020-03-18,MRNA,31.58,32.54,26.55,27.13,28702290
2020-03-17,AMZN,1807.84,1857.775,1689.2402,1775.47,10917129
2020-03-17,GOOGL,1118.06,1126.0,1049.1,1090.64,4159686
2020-03-17,FB,149.42,153.94,140.0,150.74,34255596
2020-03-17,PFE,30.303,30.763,28.822,29.813,54597280
2020-03-17,BNTX,66.6,76.0,56.01,65.0,2939806
2020-03-17,MRNA,28.18,32.7,27.3148,29.36,44484144
2020-03-16,AMZN,1689.15,1759.4519,1626.0318,1641.51,8917265
2020-03-16,GOOGL,1073.0,1145.47,1067.0801,1089.61,4825981
2020-03-16,FB,146.01,159.13,143.1,152.32,39120419
2020-03-16,PFE,28.436,30.42,27.936,28.21,51349354
2020-03-16,BNTX,40.0,52.8,38.0,49.36,1935943
2020-03-16,MRNA,26.49,27.8,22.22,23.76,39850785
2020-03-13,AMZN,1785.0,1786.31,1680.62,1755.0,8809725
2020-03-13,GOOGL,1214.27,1214.4,1112.29,1174.99,3969973
2020-03-13,FB,170.28,170.79,157.6,163.53,35028627
2020-03-13,PFE,30.821,30.981,28.483,29.462,60973752
2020-03-13,BNTX,30.93,31.98,29.19,30.0,197649
2020-03-13,MRNA,21.3,23.47,19.31,23.0,11853052
2020-03-12,AMZN,1676.61,1765.0,1675.0,1721.98,11346214
2020-03-12,GOOGL,1111.55,1188.75,1108.47,1122.62,4716293
2020-03-12,FB,154.47,166.6,154.34,159.54,43266335
2020-03-12,PFE,28.285,30.151,28.267,28.719,63167270
2020-03-12,BNTX,28.55,30.395,28.0,28.99,184055
2020-03-12,MRNA,22.3,24.28,21.9,22.8997,11305347
2020-03-11,AMZN,1820.86,1871.3194,1801.5,1857.85,5646831
2020-03-11,GOOGL,1210.9,1256.93,1191.14,1248.27,2741694
2020-03-11,FB,170.24,175.88,167.66,174.01,20397204
2020-03-11,PFE,30.312,31.923,29.831,31.809,65845165
2020-03-11,BNTX,32.17,34.095,31.0,33.4,118950
2020-03-11,MRNA,23.61,25.7491,22.5235,22.54,14825434
2020-03-10,AMZN,1891.82,1894.27,1818.17,1870.88,7133310
2020-03-10,GOOGL,1275.17,1275.85,1214.51,1254.39,2743566
2020-03-10,FB,178.19,178.29,169.5,174.67,24517791
2020-03-10,PFE,32.593,32.657,31.103,32.573,40830040
2020-03-10,BNTX,33.96,35.83,31.4522,35.08,327522
2020-03-10,MRNA,22.34,25.93,21.28,25.71,13019221
2020-03-09,AMZN,1800.61,1862.77,1761.2901,1773.86,7813232
2020-03-09,GOOGL,1215.79,1252.73,1198.04,1204.96,3462578
2020-03-09,FB,169.5,175.0,165.19,169.6,29949041
2020-03-09,PFE,31.809,32.687,31.244,31.527,43483858
2020-03-09,BNTX,33.48,35.9,32.3996,35.15,190150
2020-03-09,MRNA,24.29,30.0,24.16,30.0,14124076
2020-03-06,AMZN,1901.09,1910.87,1869.5,1875.0,5273580
2020-03-06,GOOGL,1295.74,1302.75,1257.21,1271.5,3232315
2020-03-06,FB,181.09,183.78,176.26,178.33,24559550
2020-03-06,PFE,32.995,33.139,32.148,32.696,41215548
2020-03-06,BNTX,38.09,40.9455,35.61,38.0,279233
2020-03-06,MRNA,29.61,29.8,27.67,27.98,21097488
2020-03-05,AMZN,1924.03,1960.72,1910.0,1933.0,4748210
2020-03-05,GOOGL,1314.76,1353.63,1301.64,1345.55,2718982
2020-03-05,FB,185.17,188.99,183.8901,186.78,19333425
2020-03-05,PFE,33.411,34.089,33.124,33.59,35340088
2020-03-05,BNTX,37.12,38.06,35.64,37.71,77056
2020-03-05,MRNA,28.01,28.95,26.535,27.49,14669976
2020-03-04,AMZN,1975.83,1978.0,1922.0,1946.57,4772919
2020-03-04,GOOGL,1381.6,1382.78,1337.0,1358.96,2379856
